date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2024-01-22,2024,42,22.035,1,26,-15,37.783,0,4,18,0.222,1,7,0.143,2,4,0.5,2,5,7,0,1,2,0,1,11,4.1,-24,https://www.basketball-reference.com/boxscores/202401220SAC.html
2024-01-24,2024,43,22.037,1,10,-22,36.25,0,8,16,0.5,2,6,0.333,3,5,0.6,1,8,9,6,1,0,0,4,21,18.9,-6,https://www.basketball-reference.com/boxscores/202401240GSW.html
2024-01-26,2024,44,22.039,1,7,-5,37.25,1,10,12,0.833,2,3,0.667,3,4,0.75,0,3,3,3,1,1,0,6,25,22.5,6,https://www.basketball-reference.com/boxscores/202401260ATL.html
2024-01-28,2024,45,22.041,1,28,1,41.967,1,6,17,0.353,1,4,0.25,4,4,1.0,3,9,12,5,2,0,2,4,17,14.2,6,https://www.basketball-reference.com/boxscores/202401280ATL.html
2024-01-30,2024,46,22.043,1,14,16,34.9,1,8,14,0.571,1,2,0.5,2,2,1.0,1,10,11,3,3,0,0,5,19,19.2,3,https://www.basketball-reference.com/boxscores/202401300ATL.html
2024-02-02,2024,47,22.046,1,24,9,37.733,1,6,14,0.429,2,6,0.333,2,3,0.667,0,7,7,4,1,1,1,2,16,13.0,-2,https://www.basketball-reference.com/boxscores/202402020ATL.html
2024-02-03,2024,48,22.047,1,10,7,43.233,1,9,20,0.45,2,6,0.333,1,1,1.0,3,10,13,8,0,1,0,3,21,20.8,-3,https://www.basketball-reference.com/boxscores/202402030ATL.html
2024-02-05,2024,49,22.049,1,13,-5,37.083,1,3,14,0.214,1,3,0.333,2,3,0.667,1,6,7,5,0,1,1,4,9,4.1,-7,https://www.basketball-reference.com/boxscores/202402050ATL.html
2024-02-07,2024,50,22.051,1,2,-8,36.1,0,8,16,0.5,2,5,0.4,1,1,1.0,2,13,15,4,3,0,2,0,19,20.1,1,https://www.basketball-reference.com/boxscores/202402070BOS.html
2024-02-09,2024,51,22.053,1,23,6,38.483,0,5,12,0.417,1,4,0.25,0,2,0.0,0,11,11,6,0,2,1,3,11,10.5,7,https://www.basketball-reference.com/boxscores/202402090PHI.html
2024-02-10,2024,52,22.054,1,11,9,39.883,1,8,11,0.727,1,2,0.5,4,4,1.0,2,4,6,3,2,2,2,3,21,21.4,10,https://www.basketball-reference.com/boxscores/202402100ATL.html
