date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2020-02-20,2020,54,25.076,17,9,20,31.783,0,13,23,0.565,0,3,0.0,7,11,0.636,2,14,16,4,3,1,2,4,33,29.0,39,https://www.basketball-reference.com/boxscores/202002200DET.html
2020-02-22,2020,55,25.078,17,23,21,29.117,1,12,17,0.706,2,5,0.4,5,8,0.625,0,17,17,8,0,1,4,2,31,29.3,25,https://www.basketball-reference.com/boxscores/202002220MIL.html
2020-02-24,2020,56,25.08,17,30,3,24.85,0,8,12,0.667,0,0,0.0,6,8,0.75,2,12,14,2,0,1,8,6,22,12.7,14,https://www.basketball-reference.com/boxscores/202002240WAS.html
2020-02-25,2020,57,25.081,17,28,11,38.0,0,5,14,0.357,2,4,0.5,7,8,0.875,0,19,19,8,0,3,4,1,19,19.8,13,https://www.basketball-reference.com/boxscores/202002250TOR.html
2020-02-28,2020,58,25.084,17,21,47,27.283,1,13,20,0.65,2,4,0.5,4,5,0.8,2,11,13,6,0,0,3,2,32,27.9,44,https://www.basketball-reference.com/boxscores/202002280MIL.html
2020-03-01,2020,59,25.086,17,4,8,34.917,0,17,28,0.607,1,4,0.25,6,7,0.857,2,18,20,6,1,0,3,2,41,36.0,22,https://www.basketball-reference.com/boxscores/202003010CHO.html
2020-03-02,2020,60,25.087,17,16,-16,30.75,0,6,18,0.333,0,4,0.0,1,2,0.5,0,15,15,3,1,1,3,0,13,7.7,-16,https://www.basketball-reference.com/boxscores/202003020MIA.html
2020-03-04,2020,61,25.089,17,12,19,28.25,1,10,23,0.435,2,8,0.25,7,7,1.0,3,9,12,6,1,0,4,2,29,22.1,26,https://www.basketball-reference.com/boxscores/202003040MIL.html
2020-03-06,2020,62,25.091,17,14,-10,35.517,0,10,21,0.476,1,6,0.167,11,14,0.786,1,10,11,6,1,0,2,5,32,25.0,-11,https://www.basketball-reference.com/boxscores/202003060LAL.html
2020-03-08,2020,63,25.093,17,24,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.basketball-reference.com/boxscores/202003080PHO.html
