date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link
2023-04-04,2023,79,25.126,4,28,-20,27.35,1,7,9,0.778,0,0,0.0,4,5,0.8,2,9,11,1,0,0,0,2,18,18.1,-2,https://www.basketball-reference.com/boxscores/202304040CHO.html
2023-04-07,2023,80,25.129,4,11,-3,21.5,1,1,2,0.5,0,0,0.0,4,6,0.667,1,6,7,1,0,2,0,2,6,8.0,3,https://www.basketball-reference.com/boxscores/202304070CHO.html
2023-04-09,2023,81,25.131,4,6,11,17.567,0,3,4,0.75,0,0,0.0,5,5,1.0,2,6,8,1,1,3,3,0,11,13.4,8,https://www.basketball-reference.com/boxscores/202304090CLE.html
2023-10-25,2024,0,25.33,4,1,6,18.05,1,2,2,1.0,0,0,0.0,3,4,0.75,1,3,4,1,0,1,2,3,7,5.8,-14,https://www.basketball-reference.com/boxscores/202310250CHO.html
2023-10-27,2024,1,25.332,4,9,-12,16.317,1,0,1,0.0,0,0,0.0,0,2,0.0,1,1,2,0,1,2,2,4,0,-1.7,1,https://www.basketball-reference.com/boxscores/202310270CHO.html
2023-10-30,2024,2,25.335,4,3,-12,12.6,1,1,1,1.0,0,0,0.0,2,2,1.0,0,2,2,1,1,2,1,2,4,5.6,-7,https://www.basketball-reference.com/boxscores/202310300CHO.html
2023-11-01,2024,3,25.337,4,11,-9,18.717,0,3,6,0.5,0,0,0.0,4,4,1.0,4,4,8,0,0,4,1,3,10,11.6,-9,https://www.basketball-reference.com/boxscores/202311010HOU.html
2023-11-04,2024,4,25.34,4,12,1,17.933,0,4,4,1.0,0,0,0.0,2,2,1.0,3,7,10,0,0,2,1,1,10,13.0,4,https://www.basketball-reference.com/boxscores/202311040IND.html
2023-11-05,2024,5,25.341,4,7,-6,20.717,0,6,7,0.857,0,0,0.0,0,0,0.0,3,6,9,1,0,1,0,4,12,13.2,-5,https://www.basketball-reference.com/boxscores/202311050DAL.html
2023-11-08,2024,6,25.344,4,30,-16,15.533,1,2,3,0.667,0,0,0.0,3,4,0.75,0,6,6,0,0,0,0,2,7,6.3,-9,https://www.basketball-reference.com/boxscores/202311080CHO.html
