date,season,game,age,team,opp,game-result,min-played,game-location,fg,fga,fg-pct,fg3,fg3a,fg3-pct,ft,fta,ft-pct,orb,drb,trb,ast,stl,blk,tov,pf,points,game-score,plus-minus,game-link,0
2022-01-14,2022.0,40.0,23.117,1.0,16.0,-6.0,34.7,0.0,7.0,13.0,0.538,3.0,7.0,0.429,7.0,7.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,4.0,4.0,24.0,19.3,-20.0,https://www.basketball-reference.com/boxscores/202201140MIA.html,
2022-01-15,2022.0,41.0,23.118,1.0,20.0,-9.0,34.35,1.0,11.0,23.0,0.478,4.0,12.0,0.333,3.0,4.0,0.75,0.0,3.0,3.0,5.0,3.0,0.0,4.0,2.0,29.0,19.5,-13.0,https://www.basketball-reference.com/boxscores/202201150ATL.html,
2022-01-17,2022.0,42.0,23.12,1.0,17.0,7.0,39.633,1.0,7.0,17.0,0.412,2.0,6.0,0.333,14.0,14.0,1.0,0.0,4.0,4.0,11.0,1.0,0.0,3.0,1.0,30.0,27.4,16.0,https://www.basketball-reference.com/boxscores/202201170ATL.html,
2022-01-19,2022.0,43.0,23.122,1.0,18.0,12.0,35.817,1.0,10.0,17.0,0.588,6.0,10.0,0.6,11.0,11.0,1.0,0.0,5.0,5.0,14.0,1.0,0.0,5.0,1.0,37.0,36.0,11.0,https://www.basketball-reference.com/boxscores/202201190ATL.html,
2022-01-21,2022.0,44.0,23.124,1.0,16.0,2.0,36.433,1.0,6.0,15.0,0.4,4.0,11.0,0.364,12.0,15.0,0.8,0.0,3.0,3.0,7.0,1.0,0.0,8.0,1.0,28.0,17.1,-2.0,https://www.basketball-reference.com/boxscores/202201210ATL.html,
2022-01-23,2022.0,45.0,23.126,1.0,4.0,22.0,34.6,0.0,9.0,20.0,0.45,8.0,15.0,0.533,4.0,5.0,0.8,0.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,30.0,21.4,14.0,https://www.basketball-reference.com/boxscores/202201230CHO.html,
2022-01-26,2022.0,46.0,23.129,1.0,26.0,17.0,24.733,1.0,7.0,18.0,0.389,3.0,8.0,0.375,0.0,0.0,0.0,1.0,2.0,3.0,10.0,4.0,0.0,4.0,0.0,17.0,15.5,1.0,https://www.basketball-reference.com/boxscores/202201260ATL.html,
2022-01-28,2022.0,47.0,23.131,1.0,2.0,16.0,31.817,1.0,8.0,25.0,0.32,2.0,9.0,0.222,3.0,3.0,1.0,1.0,8.0,9.0,5.0,2.0,0.0,5.0,3.0,21.0,9.1,11.0,https://www.basketball-reference.com/boxscores/202201280ATL.html,
2022-01-30,2022.0,48.0,23.133,1.0,14.0,8.0,36.85,1.0,12.0,22.0,0.545,4.0,10.0,0.4,8.0,11.0,0.727,0.0,5.0,5.0,12.0,0.0,0.0,6.0,2.0,36.0,27.3,7.0,https://www.basketball-reference.com/boxscores/202201300ATL.html,
2022-01-31,2022.0,49.0,23.134,1.0,28.0,-6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.basketball-reference.com/boxscores/202201310ATL.html,
2022-02-03,2022.0,50.0,23.137,1.0,24.0,9.0,35.833,1.0,16.0,25.0,0.64,6.0,10.0,0.6,5.0,7.0,0.714,0.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,43.0,31.2,3.0,https://www.basketball-reference.com/boxscores/202202030ATL.html,
2022-02-04,2022.0,51.0,23.138,1.0,28.0,-11.0,35.167,0.0,9.0,20.0,0.45,0.0,4.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,13.0,0.0,0.0,1.0,0.0,22.0,21.9,-11.0,https://www.basketball-reference.com/boxscores/202202040TOR.html,
